KEY,CHARACTER,English,Spanish,French,Italian,German,Russian,EnglishOrigin
C03-S04-BeforeDadDialog14,Rise,[000000]我不断地死，不断地续命，一次又一次，想着要拯救这颗星球。现在你告诉我你就是幕后主使！？,"[000000]He estado muriendo y resucitando y muriendo una y otra vez, intentando salvar lo que sea que queda de este planeta... ¿Para enterarme ahora de que el responsable de todo eres tú?","[000000]Je n'arrête pas de mourir et respawner en essayant de sauver ce qu'il reste de cette planète, et j'apprends que c'est toi le responsable de tout ça ??","[000000]Sono morto e morto e morto, una vita dopo l'altra, per salvare quel che restava di questo pianeta, solo per scoprire che il responsabile sei tu?!","[000000]Ich bin also unzählige Male gestorben, um diesen Planeten zu retten, und jetzt erfahre ich, dass du dafür verantwortlich bist?!","[000000]Я тут умираю, возрождаюсь и снова умираю, пытаясь спасти то, что осталось от этой планеты, а теперь выясняется, что во всем виноват ты??","[000000]I've been dying and respawning, over and over again, trying to save what's left of this planet. Now I learn you were behind it all!?"
C03-S04-BeforeDadDialog15,Rise,[000000]你真以为我想要闪恩，想要续命之力，想要背起责任吗？！？我宁愿把所有东西都给你，把所有事情都抛诸脑后！,"[000000]¿Crees que yo quiero tener a Shine, poder hacer tanto respawn o esta responsabilidad? ¡Si pudiera te lo pasaría todo a ti y me olvidaría del tema!","[000000]Tu penses que je veux posséder Shine, le pouvoir de respawn, cette immense responsabilité ?!? J'aimerais te le donner et tirer un trait sur tout ça !","[000000]Credi che voglia Shine, le vite infinite, questa responsabilità?! Vorrei darti tutto quanto e liberarmene!","[000000]Glaubst du, ich wollte Shine, diese unendlichen Extraleben und diese Verantwortung?! Das kannst du gerne alles haben!","[000000]Думаешь, мне нужны Шайн, способность возрождаться и вся эта ответственность?!? Я бы с радостью отдал все тебе и забыл про это!","[000000]You think I want Shine, the respawning powers, this responsibility?!? I'd love to give it all to you and be done with it!"
C03-S04-BeforeDadDialog16,Rise,[000000]你想破坏什么就去搞吧！我已经不想再被炸成小碎片了！,[000000]¡Destruye lo que te dé la gana! ¡Estoy harto de estallar en pedacitos!,[000000]Détruis ce qu'il te plaira ! J'en ai marre d'exploser en minuscules morceaux !!,[000000]Distruggi quello che ti pare! Sono stufo di esplodere a pezzettini!!,"[000000]Erobere doch, was du willst! Ich hab es satt, in kleine Stücke gesprengt zu werden!","[000000]Уничтожай все, что тебе заблагорассудится! Мне надоело взрываться на кусочки!!",[000000]Destroy whatever you want! I'm tired of blowing up into tiny bits!
C03-S04-BeforeDadDialog17,Mark Cole,[000000]我也是到最近才知道你是闪恩的持有者，莱兹。但次世代星的事对我而言是最优先的。我不得不这么做。,"[000000]No sabía que eras el portador de Shine hasta hace bien poco, Rise. Pero NuevaGen siempre será mi prioridad. He cumplido con mi deber.","[000000]Rise, je n'ai appris que très récemment que c'était toi le Gardien de Shine. Mais Nouvelgèn sera toujours ma priorité et j'ai fait ce que j'avais à faire.","[000000]Ho appreso solo di recente che sei il portatore di Shine, Rise. Ma Nexgen sarà sempre al primo posto per me. Ho fatto il mio dovere.","[000000]Ich wusste bis eben nicht, dass du der Träger von Shine bist, Rise. Aber mein Herz gehört Nexgen und ich habe getan, was ich tun musste.","[000000]Я лишь недавно узнал, что ты хранитель Шайна, Райз. Но Нексген всегда будет для меня на первом месте, и я сделал то, что должен был.","[000000]I didn't know you were Shine's carrier until very recently, Rise. But Nexgen will always be my priority. I did what I had to do."
C03-S04-BeforeDadDialog18,Mark Cole,[000000]而且我也明白了一个道理……,"[000000]Además de eso, he aprendido algo sobre vosotros dos...",[000000]Et je viens aussi d'apprendre quelque chose à propos de vous deux…,[000000]E ho appena imparato qualcosa di importante su voi due...,[000000]Und ich habe etwas über euch beide herausgefunden ...,[000000]А еще я кое-что узнал про вас двоих...,[000000]And I also learned something about you two...
C03-S04-BeforeDadDialog19,Mark Cole,[000000]那就是能被控制的人没有必要去杀死。,[000000]No es necesario matar aquello que puede ser detenido.,[000000]Il n'est pas nécessaire de tuer ce qui peut être arrêté.,[000000]Non serve uccidervi se posso fermarvi.,"[000000]Man braucht nicht zu töten, was man aufhalten kann.","[000000]Не нужно убивать то, что можно остановить.",[000000]There's no need to kill what can be stopped.
C03-S04-AfterDadDialog01,Rise,[000000]啊……！我……不能……动了！,[000000]¡¡Nngh...!! No... ¡¡No puedo... moverme!!,[000000]Nngh… ! Je… ne peux pas… bouger !,[000000]Ugh! Non riesco... a... muovermi!,[000000]NNNNGGH! Kann ... mich nicht ... bewegen!,[000000]Н-н-нг...! Я... не могу... двигаться!,[000000]Nngh...! I...Can't...Move!
C03-S04-AfterDadDialog02,Mark Cole,[000000]在运输船带你们回母基地前，这种固定光线会一直困住你们。,[000000]Este rayo inmovilizador os mantendrá aquí hasta que una de nuestras naves de desembarco os lleve a los dos a la base nodriza.,[000000]Ce faisceau immobilisateur va vous retenir ici jusqu'à ce qu'un de nos transporteurs vous emmène tous les deux à bord du vaisseau-mère.,[000000]Questo raggio immobilizzante vi terrà qui ad aspettare finché non arriverà una nave da sbarco per portarvi alla base madre.,"[000000]Dieser Unbeweglichkeits-Strahl wird euch hier festhalten, bis ein Landungsschiff euch zu unserer Hauptbasis bringt.","[000000]Этот обездвиживающий луч будет удерживать вас на месте, пока один из десантных кораблей не заберет вас обоих на главную базу.",[000000]This immobilization ray will keep you here until a dropship takes you both to the motherbase.
C03-S04-AfterDadDialog03,Mark Cole,[000000]之后你们会被关进牢里，而牢房钥匙我们会扔到太空中。,[000000]Una vez allí os meteremos en vuestras celdas y lanzaremos la llave al espacio profundo.,"[000000]Une fois là-bas, nous vous mettrons dans une de nos cellules et nous jetterons la clé à la mer.",[000000]Quando saremo là vi metteremo in una cella e getteremo la chiave in alto mare.,[000000]Da stecken wir euch dann in eine Zelle und werfen den verdammten Schlüssel ins Meer oder sowas.,"[000000]Доставив вас на базу, мы запрем вас в камере и больше никогда не выпустим на свободу.","[000000]Then you're going in a cell, and we'll throw the key out into space."
C03-S04-AfterDadDialog04,Mark Cole,[000000]真没搞懂我之前怎么没想到这个方法……咳。,[000000]No entiendo por qué no se me ocurrió esto antes... *COF*,[000000]Je me demande bien comment j'ai fait pour ne pas penser à ça avant… *Tousse*,[000000]Non riesco a capire perché non ci ho pensato prima... coff.,[000000]Wieso bin ich nicht schon früher darauf gekommen? *HUST*,[000000]И почему я сразу до этого не додумался... *кашляет*,[000000]Why didn't I think about this before is beyond me...cough.
C03-S04-AfterDadDialog05,Rise,[000000]爸……求你了……,[000000]Papá... Por favor...,[000000]Papa… S'il te plaît…,[000000]Papà... Ti prego...,[000000]Dad ... bitte ...,[000000]Папа... Прошу...,[000000]Dad...Please...
C03-S04-AfterDadDialog06,Mark Cole,[000000]一切都会顺利的，儿子。只要你和闪恩待在牢里，就没什么能够阻止太空兵人了。战争很快就会结束。,"[000000]Todo saldrá bien, hijo. Cuando tú y Shine estéis entre rejas, nada podrá detener a los Soldados del Espacio. La guerra terminará enseguida. ","[000000]Tout ira bien, fiston. Une fois que Shine et toi serez en détention, les Grunts gagneront cette guerre très vite.","[000000]Andrà tutto bene, figliolo. Con te e Shine in nostra custodia, ben presto i Soldati spaziali vinceranno la guerra.","[000000]Es wird alles gut, Rise. Mit dir und Shine aus dem Weg werden die Grunzer diesen Krieg schnell gewonnen haben.","[000000]Все будет хорошо, сынок. Теперь ты и Шайн у нас в плену, и ничто не помешает Космическим Солдафонам выиграть войну. ","[000000]Everything will be fine, son. With you and Shine in custody, there's nothing stopping the Space Grunts. The war will be over soon."
C03-S04-AfterDadDialog07,Mark Cole,[000000]基地。传送我。为我备好医疗队伍。,"[000000]Base, teletransportadme. Preparad un equipo médico para cuando llegue. ","[000000]Allô, la base, téléportez-moi maintenant. Préparez une équipe médicale pour mon arrivée.","[000000]Base, riportatemi a bordo. Preparate una squadra medica al mio arrivo.","[000000]Basis, beamen Sie mich hoch. Halten Sie ein Sanitätsteam für meine Ankunft bereit.","[000000]База, телепортируйте меня наверх. Подготовьте к моему приходу команду врачей.",[000000]Base. Beam me up now. Prepare a medical team for my arrival.
C03-S04-AfterDadDialog08,Shine,[000000]好了，现在我们可以正式宣告完蛋了。,"[000000]Vale. Ahora sí que estamos, ya oficialmente, en la caca.",[000000]OK. Nous sommes foutus.,[000000]Ok. Ora siamo fregati.,[000000]Okay. Jetzt sind wir erledigt.,[000000]Да уж. Вот теперь нам крышка.,"[000000]Well, now we're officially screwed."
C03-S04-PostRespawn01,Shine,[000000]这是我第一次射击我的持有者。我老早就想这么做了。,"[000000]Vaya, es la primera vez que he tenido que pegarle un tiro a mi portador. ¡La verdad es que ya te tenía ganas!","[000000]Eh bien, c'est la première fois de ma carrière que j'ai dû tirer. Ça me démangeait depuis un petit moment.","[000000]Beh, è stata la prima volta che ho dovuto sparare al mio portatore. Era da un po' che volevo farlo, comunque.","[000000]Wow ... das war das erste Mal, dass ich meinen Träger erschießen musste. Das hätte ich schon längst tun sollen.",[000000]Никогда раньше не приходилось стрелять в собственного хранителя. Но я все равно давно уже собирался это сделать.,[000000]That was the first time I had to shoot my carrier. Wanted to do that for a while.
C03-S04-PostRespawn02,Rise,[000000]希望这是唯一的出路,[000000]Espero que fuera la única salida.,[000000]J'espère que c'était la seule solution.,[000000]Spero che fosse l'unica via d'uscita.,"[000000]Ich hoffe, das war unsere einzige Chance.","[000000]Надеюсь, у нас и правда не было другого выхода.",[000000]I hope that was the only way out.
Chest_Gem_Handler_Phrase01,Shine,[000000]很好，很好！你没有看上去那么不中用，小鬼！你找到了[FD852E]遥控插件[-]！有了它，你就可以在[FD852E]设置范围内[-]控制我射出去的子弹了。,"[000000]¡Vaya, vaya! ¡Parece que no eres tan inutil como aparentas, enano! ¡Has encontrado el [FD852E]ADD-ON RC[-]! Con esta cosa podrás controlar la trayectoria de las balas después de que yo las dispare... [FD852E]dentro de un radio de acción[-], se entiende.","[000000]Eh bien ! Tu n'es pas aussi inutile que tu le parais, petit ! Tu as trouvé le [FD852E]MODULE RADIOGUIDÉ[-] ! Avec cette chose, tu peux contrôler les balles après que je les ai tirées – [FD852E]dans un rayon déterminé[-], bien sûr.","[000000]Bene bene! Non sei inutile come sembri, ragazzino! Hai trovato l'[FD852E]ACCESSORIO RC[-]! Con questo puoi controllare le pallottole dopo che le ho sparate... [FD852E]entro una certa portata[-], cioè.","[000000] Na sowas! Du bist nicht so dumm, wie du aussiehst, Kleiner. Du hast die [FD852E]Fernsteuerungs-Erweiterung[-] gefunden! Damit kannst du abgefeuerte Kugeln lenken, zumindest [FD852E]in einer begrenzten Reichweite[-].","[000000]Так, так! А ты не такой бестолковый, каким кажешься, пацан! Ты нашел [FD852E]НАСАДКУ РАДИОУПРАВЛЕНИЯ[-]! С его помощью ты можешь управлять пулями, после того как они из меня вылетят, — [FD852E]на ограниченном расстоянии[-], если быть точным.","[000000]Well, well! You're not as useless as you look, kid! You found the [FD852E]RC ADD-ON[-]! With this thing you can control the bullets after I shoot them-- [FD852E]within a set range[-], that is."
